Sentence,Hyperbole,Metaphor
Is this because of that dismal performance against Norwich?,0,0
What the heck is that?,0,0
He was prescribing poetry to his betrothed.,0,0
Jay brought Dionne honeycomb cell shaped soap and an oil and sand picture with its ever-changing magic.,0,0
You could see by her arms she was a joy popper.,0,0
Her new dress fits her like a glove.,0,0
She dropped her voice to a scratchy whisper.,0,0
He conveniently forgot to tell me he was married.,0,0
It's all articles on how to keep young and furnish your house and take control of your-Her: Noooo.,0,0
"Might have skipped rope with her, or let her braid my hair, or told her my dreams!",0,0
"Tan Qing Rui instanter the buck come forward deliming, and that small car engine driver the resultant force commit suicide a said the female save down, and settle it to the paddy wagon inside.",0,0
Your firm has a potted guide to the rules about residence and domicile - pick up a copy as you leave.,0,0
They gave us a hearty wel-come.,0,0
He cannot deliver the Latino vote.,0,0
"I played with him, I carried him around the garden, I changed his diapers and bathed him in the sink.",0,0
Or he fights ( mammoth wrestler Big Show ) on WWE.,0,0
It is too soon to say that the videodisc should be consigned to the scrap heap of technological history.,0,0
The remainder of my schooldays were no more auspicious than the first.,0,0
May we remind you that...?,0,0
"He looked so dignified, so calm, so thankful to be gone from this world and from his troublesome son.",0,0
"At the dinner table, beer and a pluck up atmosphere indispensable fashion drinks, popular people.",0,0
I baptize you with water for repentance.,0,0
What brings you to this neck of the woods?,0,1
The antinomy has been extruded between the limit literature resource and the rising reader's requires.,0,0
My house feels solid and safe and orderly; hyacinths and narcissus bloom indoors here even in the dead of winter.,0,0
Eddie also presented Margarett with an oar pin: he rowed seven on the Harvard varsity crew.,0,0
He spewed up all over my jacket.,0,0
The two actually meet when the up-and-coming star comes to Houston for a gig at a slightly sleazy roadhouse.,0,0
I'm putting my plans for a new car on ice until I finish college.,0,0
And if the meat was not quite to perfection he used to grumble at my grandmother ... Oh he was severe.,0,0
Whatever made him buy that jacket?,0,0
Has she been spilling out her troubles to you again?,0,0
"For the next decade, Radcliffe plays the boy wizard/hero Harry Potter, Watson is smarty-pants Hermione Granger, and Grint is insecure but loyal Ron Weasley.",0,0
I will get acne vulgaris in my beautiful face.,0,0
That infuriated the Roma stars and set the scene for a crazy last 10 minutes which culminated in Tommasi's early exit.,0,0
Tigress wasn't mocking him but was honestly showing her concern for him.,0,0
A simmering row ended with her letting fly with a stream of obscenities.,0,1
But my commute these days-just downtown from the Upper West Side-is so great that I hate to see it end.,0,0
"Now and then make me gutty and illusive, we are the children that orphanage treats person adopt, want with destiny make a stand against but so faint however.",0,0
"Their intrusion, though baffling and terrible , is not a random mischance.",0,0
"Be short of love in one's childhood, was brought up to be short of calcium, wearing pants head, making tie, self-righteous east is indefectible, it is goofy generation actually.",0,0
They put my grandson in shackles once on a little drug charge.,0,0
The lamb was a puny little thing.,0,1
Gary wears regulation Levi 501 jeans and a Ralph Lauren polo shirt.,0,0
From past experience I'd say he'd probably forgotten the time.,0,0
The editor took another fling at the city fathers today.,0,0
Prejudice is the child of ignorance,0,1
It's a slack season and we're going to stash business.,0,0
"Her latest, Girls Are Best, is a knockabout look at the overlooked achievements of women down the ages.",0,0
"Venner grinned amiably around whilst Clinton, as cool as ever, drummed his fingers soundlessly on the table top.",0,0
You'll soon pass out of childhood into manhood.,0,0
It'll do the trick.,0,0
He dresses and acts more like a 36-year-old electrical engineer.,0,0
Don't let your dreams just be dreams.,0,0
What's more you can cut out the coupon opposite and get your first pack at around half price.,0,0
"Then, as now, a town council was so dazzled they rubber-stamped all this terribly rich man asked of them.",0,0
Bennett Lang relishes word math problems but is stumped by the things people say.,0,0
"Or was it fashion, not nationality, that demanded this need to empty the Riviera during the summer months?",0,0
"He was a master of dialectic, could be even in the next sentence, stupidly dogmatic.",0,0
To dream of jasmine means a romance is in the offing.,0,1
"In properly regulated households they are invisible, as though the house were a magical place, ministered to by disembodied presences.",0,1
Saturday night at the dance hall.,0,0
I scanned the column of buzzers while she fumbled in her purse for her keys.,0,0
But there are certain dizzy overtones to her narrative -- she only fell drunk into the orchestra pit once.,0,0
Not so foolish as to put your head in a noose.,0,1
I couldn't eat another mite.,0,0
I've got to speak to James Lewis vis-a-vis the arrangements for Thursday.,0,0
I pulled my hair back into a knot that reminded me that I was married.,0,0
He clicked his heels unconsciously.,0,0
By chance he is also the winner of the caption competition we carried in the June issue!,0,0
His impoliteness is more than we can stand.,0,0
Don't sweat Vanessa; she's an adult.,0,0
She's only thirteen and she already smokes like a chimney.,0,1
"Despite cracked bones and burns, ""I squeak by each time, "" he says.",0,0
The teacher was extolling her work to the skies.,0,1
Drinks were the overture to dinner.,0,0
Mustn't blot my copybook by being late.,0,0
"Time and again you've promised not to drink, not to gamble, and still you waste yourself.",0,1
Are you ready to pick up the gauntlet?,0,0
"As a former player for, and now supporter of, Liverpool Football Club, this is the type of ownership group Liverpool should be looking to take the club back to where it rightfully belongs.",0,0
"She would come back to the press section of the plane, dressed in a sweatshirt, wearing her Coke-bottle eyeglasses, and schmooze .",0,0
I wouldn't want a pudding unless it was chocolate cake!,0,0
"Here the fox assumes the roles of a shaman, a diviner, a sorcerer, and a Celestial being all at once.",0,0
"If she please not her master, who hath betrothed her to himself, then shall he let her be redeemed: to sell her unto a strange nation he shall have no power, seeing he hath dealt deceitfully with her.",0,0
He's not really a scientist; he's just an overblown technician.,0,1
"This content that signs up for exposure and Kilpatrick are in before this the testimony on the court is conflicting, because perjured blame loses government-owned put in prison, force a mayor finally.",0,0
Or takes the radix astragali Chinese yam gruel.,0,0
Still the new public wanted something more savoury than its elegant teachers had given.,0,0
"He left the house, his only tangible asset, jointly to my aunt and myself.",0,0
Thump the watermelon to see if it's ripe.,0,0
Garnish with whole prawns and a sprig of parsley if you have any left.,0,0
The shower stall had 7)sliding glass doors which limited his access to the whole of my generous 8)physique.,0,0
Don't scamp work because pressed for time.,0,0
"His nickname, Tiny, suited him to a turn.",0,1
His dog just gives a scratch at the door when it wants to come in.,0,0
Even a policeman wouldn't dare poke about without a search warrant - and you're not a policeman.,0,0
What does a coach do to prepare his team for the Superbowl?,0,0
It is in this uncertainty that I hover!,0,0
He's clumsy and untidy but then again he's always willing to help.,0,0
Ill-fortune could strike Frank Lampard or John Terry from the line-up and upset them but Mourinho will be pondering a more predictable turn of events.,0,0
"Nevertheless, by his own admission, he failed to translate that energy into performance and change.",0,0
He spurned my suggestion that he shouldn't go and see the brawl of the hoodlums.,0,0
"The daredevil group, on the contrary, led by my cousin Ahmad, was all for meeting her.",0,0
"Chester Xi, the sages cherish day, saints and treat time.",0,0
Fate has willed it otherwise.,0,0
Forget the charm and exuberance of Umbria.,0,0
Ilsquo ; ll invite out when youlsquo; re here.,0,0
Who are they to tamper with the rules of the game?,0,0
It sounded like some cowboy duel.,0,0
I can't remember his name - it'll come to me in a minute.,0,1
"It was sunny two hours ago,but now the sky has dulled over.",0,0
He's been in the local pantomime since the year dot.,0,0
"I had three crappy part-time jobs, my bank account was overdrawn, so I started browsing for ""exotic dancer"" want ads.",0,0
"But Rose was serious, hissing in her ear to behave properly, just concentrate.",0,0
"The older ones of lender of last resort, managing the note issue, being banker to government, really slide back into the background.",0,0
The singer was surrounded by the usual crowd of lackeys and hangers-on.,0,0
Don't just believe it on my say-so - find out for yourself.,0,0
Fidel Castro's Cuban revolution was a three-alarm reminder that CIA-engineered coups weren't enough to keep communism out of the western hemisphere.,0,0
Best to bend while 'tis a twig,0,0
"This year, however, it looks like a bumper crop.",0,0
At her wedding Phil took spectacularly to the bottle and put the boot in with some brio.,0,0
I don't realize you are such a clinging vine.,0,0
Gillespie's cheeks puffed out as he blew into his bent-bell trumpet.,0,0
He is an outdoor college student.,0,0
The playwright cocooned himself in a world of pretence.,0,0
Don't all try to squash into the lift together.,0,0
"Be not niggardly of what costs thee nothing , as courtesy , counsel, & countenance.",0,0
I sent him super mushy cards and stuffed animals on his birthdays.,0,0
"But I am not writing to flatter parental egotism, to echo cant , or prop up humbug.",0,0
"On her bedpost, it was said, she notched up a mark for every new lover.",0,0
"There, mind , good mother , bustle about, don't put us to shame.",0,0
"As people living standard rise ceaselessly, more and more people like at home raising pets, leisure and they will bring your own love dandle spinning in the park.",0,0
Start network game formerly coessential change an appearance serious.,0,0
Aa magician or juggler sleight - of - hand.,0,0
What low-down son of a bitch took my clothes?,0,1
He always travels first class-expense is no object.,0,0
"See day nether world suddenly, say in spite of oneself: "" Oh, wanted to rain! """,0,0
You simply 'must read this book it's so funny.,0,0
Summery tropical fruit with a touch of asparagus finishing fresh and zingy.,0,0
"On the train through Provence from Paris, his eyes glued to the window, he saw countryside ""as beautiful as Japan for the limpidity of the atmosphere and the gay color effects.""",0,0
"Daisy's face, tipped sideways beneath a three-cornered lavender hat, looked out at me with a bright ecstatic smile.",0,0
I've been with my girl for nine years.,0,0
"Truitte remembered the conversation as lasting about seven minutes, a quick, relatively cool severance of an eight-year relationship.",0,0
"He has photo enhancements, floor plans, home movies, biographies, bibliographies, letters, rumors, mirages, dreams.",0,0
"He sat up, his head muzzy with the dream, his cheeks salty, tear - stained.",0,0
Maggie is the renegade.,0,1
Who wan na haul bricks on a construction site for a dollar and a quarter an hour?,0,0
It seems as if the blanket of depression is in some way necessary to help them blot out the even greater pain of real life.,0,0
"Foaming schooners, free lunch, fish fry Fridays, poker in the back room, arguments settled in the alley.",0,0
"Terman similarly helped woo William Shockley to the Valley of Heart's Delight, promising him a flow of top-notch students eager to work with, and learn from, a leading physicist.",0,0
"She liked to show a matey interest in things, be one of the boys, prove she wasn't stuck-up and so on.",0,0
Charles Dickens was a raconteur par excellence.,0,0
She knew the truth all along and was laughing up her sleeve at us.,0,1
Why should I approve of his cavorting with a harlot?,0,0
Must be cruel only to be kind,0,0
I enter the sci-fi disco den.,0,0
"Shixue music school, the challenge test; industrious, progressive, self - achievement.",0,0
Better to do something imperfectly than to do nothing flawlessly,0,0
"Perhaps the sunshine, the fresh air, and the pot liquor from greens kept me going.",0,0
Who has been meddling with my books?,0,0
"She was fanciful, had all sorts of unspoken preferences, and was easily offe nded.",0,0
"In the school, many kids who read from newspaper to her story all humiliate her, and sneer at her as""teratism"".",0,0
You couldn't hear her speak over the tumult from the screaming fans.,0,0
"Count it, if you had above three among those, so congratulations you, you have already become lechery woman of one row.",0,0
The Sharper Image catalog is a mother lode of men's gadgets and toys.,0,1
The fans expect me always to dribble and take men on.,0,0
Its engine acts like a vacuum cleaner by removing pollutants to become a smog buster.,0,0
"That was the bemused phrase people employed to explain the always weird, sometimes amusing, often maddening behavior of Manny Ramirez, the slugger who retired last week.",0,0
"If you don't stop disturbing,your buttocks would be spanked.",0,1
"Depth perception : wonder of evolution, miracle of sensory perception, and envy of the cyclops.",0,0
Did his dad go mad with all the loneliness on the high seas?,0,0
Phoebe needs a new kitchen maid.,0,0
Having all her research notes stolen was a real body blow for her.,0,1
"Eddy knows how to write page-turning, tense prose, and whips through big set-piece scenes with gusto.",0,0
Rock was a roly-poly detective who looked like a no-hoper but who always outwitted the opposition with sly brilliance.,0,0
The public would laugh fit to burst if someone really ballsed up the Civil Service or the Cabinet.,0,1
Nobody can figure out what makes him tick.,0,1
"He is a reconciler."" The letter, in part, reads: ""Have our Jewish sisters and brothers forgotten their humiliation?",0,0
"Instead, Michelle Obama, wife of Democratic Illinois Senator Barack Obama, has put forward a recipe for shortbread cookies with zest of lemon and orange, and a cheeky kick of almond liqueur Amaretto.",0,0
She won't relish having to do the household chores every day.,0,0
Can I hitch a ridewith you?,0,0
She decamped with a lover.,0,0
He fell over himself for fame.,0,1
John is a true sister under the skin.,0,1
"And he, with his aptitude for deceit, would no doubt have accepted her gratitude willingly, however undeserved.",0,0
"What,am I going to herd your children this afternoon?",0,0
The smile that launched a career Fans of television presenter Michaela Strachan love her famous cheeky grin.,0,0
This month's quiz - who knows what Ramalina is?,0,0
You won't swallow as a housemaid of mine.,0,1
His frozen shoulder has stopped him playing tennis.,0,0
"Instead of getting a job, all he does is drink too much, gamble away any money he gets and chase after women.",0,0
There were three children down with the measles and he had a whitlow on her thumb.,0,0
Love will enter cloaked in friendship's name,0,0
The girl's profuse skirt bosomed out with the gusts.,0,0
She cast a regretful look at the big double bed with its luxurious continental quilt.,0,0
Her giant picture shows her to be a full-faced woman with her hair gleaming unnaturally.,0,0
Clearly Richard's disgusting motoring habits were beginning to rub off on me.,0,1
"So now, investors hope the fat lady sings an aria, not a tragic opera.",0,0
"Each time we fit things together we are creating - whether it is to make a loaf of bread, a child, a day",0,0
"It is a maze of low-ceilinged corridors and linoleum floors, in shades of magenta, brown and nicotine yellow.",0,0
How I spend my money is my affair.,0,1
"For all its ham-fisted PR, it has, so far, been able to ride out its image problems.",0,0
Thank goodness the new premier is not as trigger - happy as his predecessor.,0,0
A moaning north wind that ebbed and flowed like the sound of surf and ocean waves.,0,0
That lamp's shining in my eyes.,0,0
This brainy blond with the lovable smile and statement glasses may as well be the Twitter poster girl.,0,0
The fox needed nothing more to start him from his kennel.,0,0
But what do you call a female horse that is under 3? The answer: a filly.,0,0
Her cheeks began to fill out after she'd been in the convalescent hospital for a couple of months.,0,0
It's of no help to you if you swagger before me.,0,0
Or else he would forego his mortal nature.,0,0
She doesn't have the physique for a dancer.,0,0
If he could beat his uncle out of a dollar he'd do it.,0,1
"So my blog an introspective diary of my feelings, opinions, emotions and epiphanies.",0,1
Her accent betrays her a Londoner.,0,0
Both the math pathfinders bathed u in the bathtub.,0,0
"I was like a pianist studying a piece of music, phrase by phrase, rehearing it, trying to discover and recreate exactly what the composer was trying to convey.",0,0
The feminine disposition addle that is pregnant?,0,0
But now he has to pin his faith on the emerging talent and pray they continue to make progress.,0,0
She's determined to get back into the saddle and on to the race course.,0,0
"Academy Award Nominations including best picture, best director, best adapted screenplay!",0,0
"I contend, quite bluntly, that marking a book is not an act of mutilation but love.",0,1
He's still swimming in his joy of success.,0,1
Bathe your blistered finger in hot water.,0,0
His final result 505.65 was great and unbeatable ? 60.10 ahead of his compatriot Yutong.,0,0
"In my own perverse way, I approved of this single paradox in her newly forming, but not reforming, character.",0,0
"Eventually, of course, all problems are resolved and the couple is blissfully united.",0,0
Don't burn your bridges behind you,0,1
Don't shoot I surrender.,0,0
Its film industry operates in its own curiously hermetic way.,0,0
And he gon na be laying over there across the street or back down there in the penitentiary.,0,0
This professor acts so priggishly -- like a moderator with a gavel!,0,0
You'd better wrap that mirror up in newspaper before you put it in the car.,0,0
A man without an address is a vagabond; a man with two addresses a libertine.,0,1
I don't have any scruples about taking her car?she's often borrowed mine.,0,0
I had lunch on the verandah of the Hacienda Mamacona horse ranch outside the city and watched Peru's top horsemen put sepia thoroughbreds through their paces.,0,0
A faint smile eased her heavy mouth.,0,0
"I'm a rather typical Asian girl, so this is my response piggybacking Mike's entry, reviewing it from a typical Asian girl's mindset.",0,0
You can scratch my name off the list.,0,0
The vice president wanna do away with Lincoln by fair means or foul.,0,1
"Mostly through o-j-t, trial and error, gut feel, and mistakes.",0,0
Have you no shame?,0,0
She used a mixture of persuasion and flattery to get what she wanted.,0,0
"On this occasion, however, his penchant for procrastination is turning into a liability.",0,1
He has that je ne sais quoi that distinguishes a professional from an amateur.,0,0
I'm know you side allot things need settle and no certainty of the future.,0,0
I can't bear the sound of chalk scraping on a blackboard.,0,0
She stopped watching maudlin movies and eating greasy ribs.,0,0
How much did the sideline bring the farmer family in last year?,0,
"From upstairs, Tyler watches me stickball the broom upside the kid's ear, the kid just standing there, then I kick his stuff into the gutter and scream.",0,0
"Bright, dolorous, sonsy and memorable.",0,0
Even hardened cynics believe the meeting is a step towards peace.,0,1
Don't tell me you've enrolled in the Open University!,0,0
"It was a cold triumph, and he staggered about, eyes gleaming with hard pleasure, while he ignored his mother.",0,0
He chuckled at the thought of the two of them stuck in the snow.,0,0
She has the makings of a good lawyer.,0,0
"Tall man, booming out laughter and orders, watching us, adoring us.",0,0
I'm pregnant! You want to see the damn sonogram?,0,0
"And finally the bloodied body of the victim is carried out of town, a reputation besmirched, a political career ruined.",0,0
That frock shows your petticoat.,0,0
Don't fill your glass too full or you'll spill it.,0,0
Slice the onion in two.,0,0
"I ask you to move in with me, and you turn around, and you cheat on me?",0,1
It was a tossup between spending the night in the van and walking ten miles for help.,0,1
What Parcells wants first is a pass-rushing defensive lineman actually worth a million a year.,0,0
Hel - lo! Hel - lo! Where are you from?,0,0
Does he fake drawl or merely nod?,0,0
He's a plastic surgeon,0,0
A protracted malaise will spawn an angry search for scapegoats.,0,0
She was entering the masses with the phantom of a future Utopia.,0,0
Sorn has a creative epiphany that coincides with an invitation to join the royal court of a prince as a top musician.,0,0
They're deer-stealers - I saw a dead deer in their car.,0,0
It all makes $377 seem a bargain.,0,0
There 5 s even an Erotic museum for the unenlightened or the curious among you.,0,0
A high wind frayed the sails of clouds until a crescent moon limned each shred with white gold.,0,1
It's a case of diamond cut diamond with those two and both of them are afraid of going too far in their demands of each other.,0,0
Sandra joined the Nicholson crowd in the B-movie circle and was to become something of a model for future long-term relationships.,0,0
The willowy one is my youngest daughter.,0,0
I even have a fortunetelling machine in my office; I'm an antique toy collector.,0,0
"Darting, one never knows where, their tenebrous orbs.",0,0
Just a minute! How do I know you're not telling me a pack of lies?,0,1
It has been a phoney war.,0,0
There's a world of difference between liking someone and loving them.,0,0
"Although the rain pours the utmost relentlessness , ceasing all outdoor activities , the manthethe heavens and smiles.",0,0
As the youngest of five kids I was always dressed in other people's cast-offs.,0,0
He's sown all his wild oats.,0,1
That was a peach of a shot!,0,1
In his present incumbency he takes a company into its twelfth season this spring looking remarkably solid and healthy.,0,0
"The result has been a hothouse culture where creativity is king, attention focuses inward, and marketability falls low down the list of corporate priorities.",0,0
Bet you wish you'd arrived earlier.,0,0
I had Cooper's respray the panel and valet the innards with hot steam.,0,0
The old man was the toast of the whole neighbourhood.,0,0
Her hat was an elaborate confection of satin and net.,0,0
Prosecution lawyers face a daunting obstacle-race across uncharted territory.,0,0
White tablecloths and black napkins rolled and tucked with white paper napkins for a tuxedo appeal can only do so much.,0,0
Needn't envy again those are full of persons of sport cells innately!,0,0
Thou wilt have twice as much love henceforward as thy mother alone could give thee!,0,0
I will plough back what I earn into my company.,0,1
He wants to put a bug in her ear.,0,0
"Wearing his pink shirt untucked on one side, a loose granddad-style cardigan, dark jeans and trendy trainers, Brooklyn copied his father's style for the red-carpet debut.",0,0
To fuck a porn star in a cheap motel room?,0,0
Mimi had gotten over her pique at Susan's refusal to accept the job.,0,0
"Bare chested and wet trousered, the job done, they swank before their audience then gallop off to Fair Hill.",0,0
But at this moment Kate could not have cared less if he was a mass murderer.,0,0
Will you let me take you out to dinner tomorrow in gratitude for what you've done?,0,0
Inside with a bank card that must recharge it?,0,0
That trade that seems to defy conventional wisdom?,0,0
"A society that values freedom, sexuality, and human happiness can hardly balk at this inspiring fulfillment of its ideal.",0,0
Controlling wages is the linchpin of the Government'spolicies.,0,1
Paul Â· overcomes Lugeman to fasten 1991 John Bates Clark award gainer.,0,0
Valerie's views on Gerald were impenetrable.,0,0
Who the heck are you?,0,0
Nor was this an empty boast.,0,0
She doled him out a plateful of stew.,0,0
They are blowing trumpets singing up a storm and waving as they walk past us.,0,0
He got on stage at his party with a black Strat and a motley rock crew called Miss World.,0,0
What we are witnessing is the eager consummation that follows a long and passionate seduction.,0,0
He spun us this unlikely yarn about being trapped for hours in a broken lift.,0,0
Courtesy is the inseparable companion of virtue.,0,1
You don't have to trudge to work every day slaving away for a thankless boss.,0,0
Or do you wait till they tire of the taunting and go to release the victim when the coast is clear?,0,0
"He is cutting, of course, but never slips into caricature.",0,1
Their divorce is the culmination of years of bitter fights and wrangling.,0,0
I had another helping of ice cream out of pure greed.,0,0
"When Gary Paget reappeared, offering his services again, Helen accepted with alacrity.",0,0
She eyed his unruly collar-length hair with disfavour.,0,0
The cantus was a little bIt'simplex childishness.,0,0
Opportunity makes the thief.,0,0
Don't tread your ash into my carpet!,0,0
Or am I given over utterly to the fiend?,0,0
It was an uneasy switch from the difficulties of homeowners to a light-hearted story about hard-up baboons staging hold-ups of passing cars.,0,0
I was born on the cusp between Virgo and Libra.,0,0
Her imagination conjured up an erotically vivid picture and she knew a hectic flush had risen to her cheeks.,0,0
"He has a deep, commanding , powerhouse voice that is both ahusky and yet soulful, too.",0,1
How does MyPlate fall in line with the idea of mindful eating?,0,0
If I could afford it I'd have four television sets.,0,0
"The chiropractor has a different angle on society then the medical school professor, the poet than businessman, the Jew than the gentile, and so on.",0,0
As you sow so shall you reap,0,0
Why did they have to make his life a misery?,0,0
Stand by for our Christmas competition.,0,0
Keep your shirt on. He didn't beggarly to affront you. That's just the way he allocutions.,0,0
She grumbled on as she braided her kinky black hair into dozens of tiny braids.,0,0
But not a tame jackdaw wanting a bird's eye view.,0,0
They switch three bowler hats between the two of them like jugglers.,0,0
What on earth was she now what trend or fad was she fastening on?,0,0
Wake up the sleeping giant in you,0,1
Does aesthetic art and mystical art and contemplative art offer alternatives to the horror and humiliation in which three-quarters of mankind lives?,0,0
You have not just sown the seed of change but nurtured sensitively.,0,0
Don't put that dress in the washing machine - the label says it should be dry-cleaned.,0,0
We rattle down a quiet avenue on a warm spring morning.,0,0
"Because believing that the dots will connect down the road, will give you the confidence to follow your heart, even when it will lead you off the well-worn path, and that will make all the difference.",0,0
Her normally shy son had come out of his shell.,0,1
Let him cool his heels for a while: that'll teach him to be impolite.,0,0
He was passed from embrace to loving embrace.,0,0
And I can't tip the wink to Stephen.,0,0
Down with the helm!,0,1
She acts as if even speaking to us is beneath her.,0,0
Sampling the local cuisine is one of the delights of a holiday abroad.,0,0
"No gas, no needle, no sledgehammer.",0,0
"Ha, ha, you fell down.",0,0
I'm not going to turn down an invitation to go to New York!,0,0
Every day do something that inches you closer to become the person you always wanted to be,0,0
Ande we like to drink our beer from a mason jar.,0,0
The firefly wakens: waken thou with me.,0,0
We can have an infinite chess game which will go on for months.,0,0
I ...understand how a parent might hit a child- it's because you can look into their eyes and see a reflection of yourself that you wish you hadn't,0,0
He even smashed a fridge with a sledgehammer on his own.,0,0
This is such a hurly - burly world where life is solitary.,0,1
I should wink at Mr. Heathcliff.,0,0
But the nut race doesn't go quite as planned - and soon turns a nutty nut chase!,0,0
He was assembling a complication that sent a little gilded boy with a trumpet through a door in the clock face to herald the birthdays of its owner's family.,0,0
The party was a bit of a damp squib.,0,1
Lucy's success is owing to her brother John in all senses.,0,1
I obstinately bite the tight lips to endure the tears.,0,0
He could strike the ball as sweetly as when he was 28 years younger.,0,0
Same old jolly camp-fire life went on as per usual.,0,0
Plese give me an embarkation card and custom declarario form.,0,0
If the loan's approved you're laughing.,0,0
Shouldn't we now be acknowledging blame rather than passing the buck?,0,0
There's no time for poncing around - we've got to get these boxes packed by this evening.,0,0
Stop annoying your mother.,0,0
The tireless rumble of reaping machine is reminding these poor farmers not to forget to prepare money for renting the machine.,0,0
Some one put a dance record on the gramophone and presently Desmond Fairchild and Dotty swayed together in a corner of the room.,0,0
Do I detect a tinge of irony?,0,1
With an idiosyncrasy thateasyto recognize you would find a familiar but refreshing world!,0,0
Who holds the purse rules the house,0,0
Whether we like him or not is immaterial.,0,0
"A few minutes after that, he scored his first coast-to-coast bucket, another crowd pleaser.",0,1
Industry is still a preponderantly male environment.,0,0
"A steel company paid nearly $1.5 million to famous sculptor Frank Stella to build ""Amabel.",0,0
Joyce has been under a cloud since her roommate's bracelet disappeared.,0,1
"The streets teem with cars, trucks and vans with all kinds of designs and colors running like a millpond, with no horns hooting .",0,0
"Pantomime - what a good excuse to forget your age and join in with the booing, hissing, singing and hilarity.",0,0
You're muddling up the different kinds of letters.,0,0
Did Mrs Dumas see a smile on a perfectly formed little man as he fell into her pail?,0,0
There wasn't a breath of air/wind.,0,0
"For that matter, he'd seen that loft being put together, knew it almost as well as that self-opinionated young architect had.",0,0
"Ah! Really worry a person, really hope to hear this lesson originally of prelect , ha ha, write here, 88!",0,0
That's exactly the phrase I was looking for myself.,0,0
"I tin no delude it , chaussure puma, you must premier get a doctor's certificate or prescript.",0,0
But how I would have preferred disaster to my role as rejected conspirator and failed renegade.,0,0
"Phoebe's Navy man (Ryan) is in town for two weeks, but their plans are foiled because Phoebe has the chicken pox, and gives them to him as well.",0,0
At a time wage growth is almost stagnant -- average hourly earnings in November were up 1.6 percent year on year -- prosperous Americans alone can not prop up the economy.,0,1
I'd like to propose a vote of thanks to Sandra for organizing the whole evening.,0,0
Our apartmentis deluxe furnished with wall - to - wall carpeting and brand new furniture.,0,0
"Rushworth was that kind of woman: foolish, vain, and clandestine by nature.",0,0
The beer garden is an urban embarrassment of grey pebble beach and picnic tables.,0,1
"That's why the tripod was here, to record proof, undeniable proof.",0,0
We're going to be in a real fix if we miss that bus.,0,0
I made a proper balls-up of that exam.,0,1
You're now ready to knock the joint apart with a mallet or hammer and a block of scrap softwood.,0,0
He finally sussed out the truth.,0,0
"His name flitted through my mind,only to be forgotten again.",0,0
He is hiving a swarm with care.,0,0
It was nothing but a frolic.,0,0
Kings and sheep and whinnying horses and Serving maids and beggar boys gathered together in the frosty imagined night.,0,0
It is the quicksilver panacea for weakness - the quintessence of a dedicated existence.,0,1
She's waiting for some hero to come and sweep her off her feet.,0,1
A few years later it's chocs away for Rovers' new regime at Wolves on Saturday.,0,0
I have nothing to repent of.,0,0
Your arguments won't sway her: she's determined to leave.,0,0
"This morning he had felt her attraction and just now, as they danced, he had been convinced it was mutual.",0,0
But I'd had my suspicions and didn't share his romantic notion of a farewell from anonymous royalty.,0,0
If they jump for joy today hold off until they sober up again.,0,0
It feels like velvet to me.,0,0
Old Ape rooted in the dustbins outside Phyl's Phries.,0,0
Attack of the Clones was just a prologue.,0,1
Estrada continued his hot streak by boating two fish before anyone else.,0,1
It's fiction with a dash of history.,0,1
Using the national anthem as part of a comedy routine cheapens it.,0,0
Why didn't she become a rape counsellor or a psychiatric nurse?,0,0
I approach a trip to a book nook with the eagerness of a child on an outing to the toy store.,0,0
Don't tease him about his weight - it's cruel.,0,0
Soon the twins and their brunettes and various glamorous hangers-on were all stripped off round the pool.,0,0
I didn't set out to find you - it's sheer coincidence that I should walk along the same street.,0,0
Buying a size larger just because the shoes feel too tight only means a narrow shoe that slips off!,0,0
And for a very few minutes I listen to the whisper of tiny tinkling snow crystals falling now in ever denser sheets.,0,0
"A beautiful cross in from the left, a dummy by Speed, leaving Wallace to volley home.",0,0
Salad again? How long are you going to keep up this healthy eating lark?,0,0
Brown Inc. and other investment banking firms intentionally overcharge municipalities millions of dollars in fees while underwriting bond offerings?,0,0
He has neither the policies nor the personal charisma to inspire people.,0,0
"They simply stayed where they where, circled about their prisoner, their faces implacable, their eyes cold.",0,0
"Nellist has fought an aggressive campaign on his Parliamentary record and flooded the area with leaflets - 20,000 distributed yesterday alone.",0,0
He could always do something useful instead of wasting my time with footling queries.,0,1
The actress was only 17 when she was plucked from obscurity and made a star.,0,0
Somehow she'd given them the slip.,0,0
She's obsessive about punctuality.,0,0
"An adjustment of her tight neck ruffle, and Natalie continues, looking me straight in the eye with a stern glare.",0,0
"Love came down at Christmas; love all lovely, love divine; love was born at Christmas, stars and angels gave the sign",0,0
Your cooking puts mine to shame.,0,1
Individual professors inflate grades after consumer - conscious administrators hound them into it.,0,0
Is evil to resist evil ambition horrify small fox to embrace to pacify in the breast.,0,0
Her patience finally gave out.,0,0
Maybe this kid was just one big liar.,0,0
I've got a wee kitten in the flat.,0,0
I didn't cut the mustard as a hockey player.,0,0
"He freely gives time for the dying wife, the injured mechanic, the traumatized telephonist.",0,0
That rice pudding was the first solid food he's eaten since his operation.,0,0
"Playing a computer game, mindlessly surfing the Web, checking twitter, ch email, and so on.",0,0
Aunt Sally left her personal estate of several hundred thousand dollars to a home for wayward Dalmatians.,0,0
I've had an earful of his griping.,0,0
He might supplant Jones before the year is out.,0,0
I hear it through the grapevine.,0,0
